in_btc,out_btc,total_btc,mean_in_btc,mean_out_btc,in_malicious,out_malicious,is_malicious,out_and_tx_malicious,all_malicious,vin_sz,vout_sz,size,fee,time,sat_per_byte
3.9318256327243257,3.9318256327243257,4.61512051684126,3.9318256327243257,3.9318256327243257,0,0,0,0,0,0.6931471805599453,0.6931471805599453,5.075173815233827,0.0,20.968405816043294,0.0
3.9318256327243257,3.9318256327243257,4.61512051684126,3.9318256327243257,3.9318256327243257,0,0,0,0,0,0.6931471805599453,0.6931471805599453,5.41610040220442,0.0,20.977373958452084,0.0
1.308332819650179,1.308332819650179,1.8562979903656263,1.308332819650179,0.8544153281560676,0,0,0,0,0,0.6931471805599453,1.0986122886681096,5.556828061699537,0.0,20.963552361811317,0.0
0.0,3.9318256327243257,3.9318256327243257,0.0,3.9318256327243257,0,0,0,0,0,0.6931471805599453,0.6931471805599453,4.90527477843843,0.0,20.958041989639547,0.0
0.0,3.9318256327243257,3.9318256327243257,0.0,3.9318256327243257,0,0,0,0,0,0.6931471805599453,0.6931471805599453,4.90527477843843,0.0,20.95609136548641,0.0
0.0,3.9318256327243257,3.9318256327243257,0.0,3.9318256327243257,0,0,0,0,0,0.6931471805599453,0.6931471805599453,4.912654885736052,0.0,20.939537112172676,0.0
0.0,3.9318256327243257,3.9318256327243257,0.0,3.9318256327243257,0,0,0,0,0,0.6931471805599453,0.6931471805599453,4.912654885736052,0.0,20.963070345282627,0.0
0.0,3.9318256327243257,3.9318256327243257,0.0,3.9318256327243257,0,0,0,0,0,0.6931471805599453,0.6931471805599453,4.912654885736052,0.0,20.95802028258509,0.0
0.0,3.9318256327243257,3.9318256327243257,0.0,3.9318256327243257,0,0,0,0,0,0.6931471805599453,0.6931471805599453,4.90527477843843,0.0,20.956088826980285,0.0
0.0,3.9318256327243257,3.9318256327243257,0.0,3.9318256327243257,0,0,0,0,0,0.6931471805599453,0.6931471805599453,4.90527477843843,0.0,20.97563549438825,0.0
9.210440366976517,9.210440366976517,9.90353755128617,9.210440366976517,9.210440366976517,0,0,0,0,0,0.6931471805599453,0.6931471805599453,5.41610040220442,0.0,20.97579156441926,0.0
3.4809323496810087,3.4809323496810087,4.158570534521372,3.4809323496810087,2.818099706246168,0,0,0,0,0,0.6931471805599453,1.0986122886681096,5.556828061699537,0.0,20.963557360959545,0.0
0.5007752879124893,0.4700036292457356,0.8109302162163288,0.5007752879124893,0.4700036292457356,0,0,0,0,0,0.6931471805599453,1.0986122886681096,5.552959584921617,0.0,20.96951916052724,0.0
3.9318256327243257,3.9318256327243257,4.61512051684126,3.9318256327243257,3.9318256327243257,0,0,0,0,0,0.6931471805599453,0.6931471805599453,5.0689042022202315,0.0,20.96207574985473,0.0
5.017279836814924,0.0,5.017279836814924,5.017279836814924,0.0,0,0,0,0,0,0.6931471805599453,0.6931471805599453,5.420534999272286,0.0,20.96797062437587,0.0
0.0,3.9318256327243257,3.9318256327243257,0.0,3.9318256327243257,0,0,0,0,0,0.6931471805599453,0.6931471805599453,4.912654885736052,0.0,20.96843338961479,0.0
0.0,3.9318256327243257,3.9318256327243257,0.0,3.9318256327243257,0,0,0,0,0,0.6931471805599453,0.6931471805599453,4.90527477843843,0.0,20.95886887192169,0.0
0.0,3.9318256327243257,3.9318256327243257,0.0,3.9318256327243257,0,0,0,0,0,0.6931471805599453,0.6931471805599453,4.912654885736052,0.0,20.957046248547034,0.0
0.0,3.9318256327243257,3.9318256327243257,0.0,3.9318256327243257,0,0,0,0,0,0.6931471805599453,0.6931471805599453,4.90527477843843,0.0,20.956124785380407,0.0
0.0,3.9318256327243257,3.9318256327243257,0.0,3.9318256327243257,0,0,0,0,0,0.6931471805599453,0.6931471805599453,4.90527477843843,0.0,20.9762229867767,0.0
0.019802627296179712,0.019802627296179712,0.039220713153281295,0.009950330853168083,0.019802627296179712,0,0,0,0,0,1.0986122886681096,0.6931471805599453,6.0014148779611505,0.0,20.974188821178647,0.0
0.6931471805599453,0.6931471805599453,1.0986122886681096,0.6931471805599453,0.6931471805599453,0,0,0,0,0,0.6931471805599453,0.6931471805599453,5.4116460518550396,0.0,20.970621940274498,0.0
0.0,3.9318256327243257,3.9318256327243257,0.0,3.9318256327243257,0,0,0,0,0,0.6931471805599453,0.6931471805599453,4.912654885736052,0.0,20.958752974181003,0.0
0.0,3.9318256327243257,3.9318256327243257,0.0,3.9318256327243257,0,0,0,0,0,0.6931471805599453,0.6931471805599453,4.919980925828125,0.0,20.97166868357308,0.0
6.734591659972948,6.728628613084702,7.424165281042028,6.734591659972948,6.728628613084702,0,0,0,0,0,0.6931471805599453,1.0986122886681096,5.560681631015528,0.0,20.96939053126843,0.0
0.7030975114131134,0.6729444732424258,1.091923300517313,0.7030975114131134,0.6729444732424258,0,0,0,0,0,0.6931471805599453,1.0986122886681096,5.552959584921617,13.815511557963774,20.970301470560887,8.266691440050211
0.0,3.9318256327243257,3.9318256327243257,0.0,3.9318256327243257,0,0,0,0,0,0.6931471805599453,0.6931471805599453,4.912654885736052,0.0,20.969324744026263,0.0
0.0,3.9318256327243257,3.9318256327243257,0.0,3.9318256327243257,0,0,0,0,0,0.6931471805599453,0.6931471805599453,4.90527477843843,0.0,20.97014832087692,0.0
0.9745596399981308,0.9555114450274365,1.4469189829363254,0.9745596399981308,0.9555114450274365,0,0,0,0,0,0.6931471805599453,1.0986122886681096,5.556828061699537,0.0,20.969441836418362,0.0
