in_btc,out_btc,total_btc,mean_in_btc,mean_out_btc,is_fraud,vin_sz,vout_sz,size,fee,time,sat_per_byte
0.0,0.0010374539896353193,0.0005187252418129605,0.0,0.0020749079792706385,0.0,0.0,0.0,0.00026062571020506035,0.0,0.19037443218222982,0.0
2.0749079577444234e-07,2.0749079792706387e-07,2.0573957488562848e-07,2.0749079577444234e-07,4.1498159585412774e-07,0.0,0.0,0.0,0.0011780282101268725,0.0,0.33118328237546457,0.0
0.001870737014702372,0.0018707370341104076,0.0018707352764601379,0.001870737014702372,0.0018707370341104076,0.0,0.0,0.00036114120621162876,0.0015324791760057547,0.0,0.36049713356801405,0.0
1.0374539788722118e-06,1.0374539896353193e-06,1.035702763742091e-06,1.0374539788722118e-06,2.0749079792706385e-06,0.0,0.0,0.0,0.0011780282101268725,0.0,0.33094653159943377,0.0
0.001009857703034211,0.0010098577135110199,0.0010098559588187722,0.001009857703034211,0.0010098577135110199,0.0,0.0,0.00036114120621162876,0.0015533292328221593,0.0,0.3610973002152402,0.0
0.00011723229961255993,0.00011723230082879108,0.00011723054920364684,0.00011723229961255993,0.00011723230082879108,0.0,0.0,0.00036114120621162876,0.0015533292328221593,0.0,0.34029023035632555,0.0
7.365923249992703e-05,7.365923326410766e-05,7.365748178868255e-05,7.365923249992703e-05,7.365923326410766e-05,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.36519592704172155,0.0
2.0749079577444234e-07,2.0749079792706387e-07,2.0573957488562848e-07,2.0749079577444234e-07,4.1498159585412774e-07,0.0,0.0,0.0,0.0011780282101268725,0.0,0.3320101679286154,0.0
0.0007616987112879778,0.0007616987191902514,0.00076169696535069,0.0007616987112879778,0.0007616987191902514,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.36082699667122675,0.0
0.008853839746491229,0.00885383983834574,0.008853838056701199,0.008853839746491229,0.00885383983834574,0.0,0.0,0.00036114120621162876,0.0015533292328221593,0.0,0.34390773494133775,0.0
4.149815915488847e-05,4.149815958541277e-05,4.1496408220494636e-05,4.149815915488847e-05,8.299631917082554e-05,0.0,0.0,0.0,0.001188453238535075,0.0,0.33463163754066905,0.0
2.0749079577444234e-05,2.0749079792706385e-05,2.0747328499083075e-05,2.0749079577444234e-05,4.149815958541277e-05,0.0,0.0,0.0,0.001188453238535075,0.0,0.3346347075510181,0.0
0.0002514788444786241,0.00025147884708760136,0.0002514770950011796,0.0002514788444786241,0.00025147884708760136,0.0,0.0,0.00036114120621162876,0.0015324791760057547,0.0,0.3610078352233632,0.0
4.149815915488847e-07,4.1498159585412774e-07,4.1323037209974414e-07,2.0749079577444234e-07,8.299631917082555e-07,0.0,0.0018796992481203006,0.0,0.003064958352011509,0.0,0.3343355581354217,0.0
1.244944774646654e-06,1.2449447875623832e-06,1.2431935609562063e-06,1.244944774646654e-06,2.4898895751247663e-06,0.0,0.0,0.0,0.001188453238535075,0.0,0.33064378239294,0.0
0.005187269894361059,0.005187269948176597,0.005187268179130562,0.0025936349471805294,0.010374539896353193,0.0,0.0018796992481203006,0.0,0.003085808408827914,0.0,0.33219919091099825,0.0
1.244944774646654e-06,1.2449447875623832e-06,1.2431935609562063e-06,6.22472387323327e-07,2.4898895751247663e-06,0.0,0.0018796992481203006,0.0,0.0030753833804197115,0.0,0.36605409002332756,0.0
0.0007868050975766854,0.0007868051057394261,0.000786803351813598,0.0007868050975766854,0.0007868051057394261,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.32878741777177645,0.0
0.014005628714774858,0.01400562886007681,0.014005627060730476,0.014005628714774858,0.01400562886007681,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.3289227834936206,0.0
6.22472387323327e-06,6.224723937811916e-06,6.222972694094981e-06,6.22472387323327e-06,1.2449447875623831e-05,0.0,0.0,0.0,0.001188453238535075,0.0,0.33445852835087386,0.0
0.00583796102990971,0.005837961090475869,0.005837959319194028,0.00583796102990971,0.005837961090475869,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.35217429475715534,0.0
2.0749079577444234e-07,2.0749079792706387e-07,2.0573957488562848e-07,2.0749079577444234e-07,4.1498159585412774e-07,0.0,0.0,0.0,0.0011988782669432772,0.0,0.363963080164206,0.0
2.0749079577444234e-07,2.0749079792706387e-07,2.0573957488562848e-07,2.0749079577444234e-07,4.1498159585412774e-07,0.0,0.0,0.0,0.0011988782669432772,0.0,0.3289231638488843,0.0
0.00033447516278840107,0.00033447516625842693,0.00033447341388682586,0.00033447516278840107,0.00033447516625842693,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.335142651630699,0.0
1.0374539788722118e-06,1.0374539896353193e-06,1.035702763742091e-06,1.0374539788722118e-06,2.0749079792706385e-06,0.0,0.0,0.0,0.0011988782669432772,0.0,0.3308887583515663,0.0
6.22472387323327e-06,6.224723937811916e-06,6.222972694094981e-06,6.22472387323327e-06,1.2449447875623831e-05,0.0,0.0,0.0,0.001188453238535075,0.0,0.334620179338323,0.0
0.0010374539788722116,0.0010374539896353193,0.0010374522348482497,0.0010374539788722116,0.0020749079792706385,0.0,0.0,0.0,0.001188453238535075,0.0,0.32928333311621394,0.0
0.0009716793966117134,0.00097167940669244,0.0009716776521313748,0.0009716793966117134,0.00097167940669244,0.0,0.0,0.00036114120621162876,0.0015324791760057547,0.0,0.3681811792961174,0.0
1.7636717640827597e-05,1.763671782380043e-05,1.7634966540871344e-05,1.7636717640827597e-05,1.7636717823800426e-05,0.0,0.0,0.00036114120621162876,0.0015324791760057547,0.0,0.36849516256703296,0.0
0.0007297451287387138,0.0007297451363094836,0.0007297433825797161,0.0007297451287387138,0.0007297451363094836,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.36733307535284787,0.0
2.0749079577444234e-07,2.0749079792706387e-07,2.0573957488562848e-07,2.0749079577444234e-07,4.1498159585412774e-07,0.0,0.0,0.0,0.001188453238535075,0.0,0.3313967295994793,0.0
2.0749079577444234e-07,2.0749079792706387e-07,2.0573957488562848e-07,2.0749079577444234e-07,4.1498159585412774e-07,0.0,0.0,0.0,0.001188453238535075,0.0,0.33157413137011815,0.0
2.0749079577444234e-07,2.0749079792706387e-07,2.0573957488562848e-07,2.0749079577444234e-07,4.1498159585412774e-07,0.0,0.0,0.0,0.0011988782669432772,0.0,0.36278762617929416,0.0
1.244944774646654e-06,1.2449447875623832e-06,1.2431935609562063e-06,1.244944774646654e-06,2.4898895751247663e-06,0.0,0.0,0.0,0.0011988782669432772,0.0,0.33064821081494955,0.0
0.0010374539788722116,0.0010374539896353193,0.0010374522348482497,0.0010374539788722116,0.0010374539896353193,0.0,0.0,0.00036114120621162876,0.000854852329472598,0.0,0.3828366412038289,0.0
0.0018568351313854843,0.0018568351506492945,0.0018568333930467924,0.0018568351313854843,0.0018568351506492945,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.4132816621612001,0.0
0.0010303992918158807,0.001027079449738966,0.0010287376213652568,0.0010303992918158807,0.002054158899477932,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.38065534451377836,0.0
2.0749079577444234e-07,2.0749079792706387e-07,2.0573957488562848e-07,2.0749079577444234e-07,4.1498159585412774e-07,0.0,0.0,0.0,0.001188453238535075,0.0,0.39792026088241705,0.0
0.0001539684234148186,0.00015396842501217017,0.00015396667326079882,7.69842117074093e-05,0.00015396842501217014,0.0,0.0018796992481203006,0.00036114120621162876,0.003419409317890391,0.0,0.39173570465641916,0.0
2.0749079577444234e-07,2.0749079792706387e-07,2.0573957488562848e-07,2.0749079577444234e-07,4.1498159585412774e-07,0.0,0.0,0.0,0.0011988782669432772,0.0,0.3973592029068609,0.0
0.004129066835911402,0.004128029424758935,0.0041285463863455375,0.004129066835911402,0.00825605884951787,0.0,0.0,0.00036114120621162876,0.0015324791760057547,0.0,0.3874528432486546,0.0
5.602251485909943e-05,5.000528230042239e-05,5.301214746587806e-05,5.602251485909943e-05,0.00010001056460084478,0.0,0.0,0.00036114120621162876,0.0015533292328221593,0.0,0.3978340153261719,0.0
0.00014519168434316604,0.00014394674106190056,0.00014456746173660656,0.00014519168434316604,0.0002878934821238011,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.010309278350515464,0.39211222240806975,0.0996124031007752
0.00041498159154888467,0.0004149815958541277,0.0004149798432059027,0.00041498159154888467,0.0008299631917082554,0.0,0.0,0.0,0.0011780282101268725,0.0,0.390940857242251,0.0
2.5936349471805292e-05,2.593634974088298e-05,2.5934598429435965e-05,2.5936349471805292e-05,2.593634974088298e-05,0.0,0.0,0.00036114120621162876,0.0015533292328221593,0.0,0.39015449990095163,0.0
2.0749079577444234e-07,2.0749079792706387e-07,2.0573957488562848e-07,2.0749079577444234e-07,4.1498159585412774e-07,0.0,0.0,0.0,0.0011988782669432772,0.0,0.39791679693268556,0.0
0.0010374539788722116,0.0010374539896353193,0.0010374522348482497,0.0010374539788722116,0.0020749079792706385,0.0,0.0,0.0,0.0004899763351855133,0.0,0.38946601611970166,0.0
0.0025755832479481527,0.0025745458206790084,0.0025750627876034533,0.0025755832479481527,0.005149091641358017,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.3798929020097397,0.0
6.847196260556598e-05,6.743450932629576e-05,6.795148486529439e-05,6.847196260556598e-05,0.00013486901865259151,0.0,0.0,0.00036114120621162876,0.0015324791760057547,0.0,0.3808474171303349,0.0
0.019838817456381757,0.019838817662200355,0.01983881584281091,0.019838817456381757,0.019838817662200355,0.0,0.0,0.00036114120621162876,0.0015324791760057547,0.0,0.3998621171413532,0.0
0.0,0.0010374539896353193,0.0005187252418129605,0.0,0.0020749079792706385,0.0,0.0,0.0,0.0002502006817968578,0.0,0.3712855982133192,0.0
0.00020749079577444233,0.00020749079792706384,0.0002074890459917871,0.00020749079577444233,0.00020749079792706384,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.37231990643477886,0.0
0.0019099527751037417,0.0019099527949186228,0.0019099510371336057,0.0019099527751037417,0.0019099527949186228,0.0,0.0,0.00036114120621162876,0.0015324791760057547,0.0,0.38949818330779173,0.0
0.0002832249362321138,0.00028197999438287977,0.0002826007145832969,0.0002832249362321138,0.0005639599887657595,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.010309278350515464,0.39456137750114806,0.0996124031007752
8.299631830977694e-07,8.299631917082555e-07,8.282119665279754e-07,8.299631830977694e-07,8.299631917082555e-07,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.3992301636613025,0.0
0.00045606476911222427,0.00045585728304575924,0.0004559592756556906,0.00045606476911222427,0.00045585728304575924,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.010309278350515464,0.3726572815544671,0.0996124031007752
0.0005724671055416864,0.0005724671114807692,0.0005724653582914165,0.0005724671055416864,0.0005724671114807692,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.3906305009304649,0.0
0.001032889181365174,0.0010328891920809238,0.0010328874373095392,0.001032889181365174,0.0010328891920809238,0.0,0.0,0.00036114120621162876,0.0015324791760057547,0.0,0.3805578920613435,0.0
0.0010374539788722116,0.0010374539896353193,0.0010374522348482497,0.0010374539788722116,0.0020749079792706385,0.0,0.0,0.0,0.0005004013635937158,0.0,0.39055888546779016,0.0
1.0374539788722117e-05,2.0749079792706387e-07,5.289264106631461e-06,1.0374539788722117e-05,4.1498159585412774e-07,0.0,0.0,0.00036114120621162876,0.0015324791760057547,0.0,0.3793360279420934,0.0
0.00622472387323327,0.0062247239378119155,0.0062247221652011395,0.00622472387323327,0.0062247239378119155,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.4159543031404578,0.0
0.001009857703034211,0.0010098577135110199,0.0010098559588187722,0.001009857703034211,0.0010098577135110199,0.0,0.0,0.00036114120621162876,0.0015324791760057547,0.0,0.40053623571930785,0.0
0.0004923756583727517,0.0004923756634809226,0.000492373910566768,0.0004923756583727517,0.0004923756634809226,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.40017319341131774,0.0
0.0,0.0010374539896353193,0.0005187252418129605,0.0,0.0020749079792706385,0.0,0.0,0.0,0.0002502006817968578,0.0,0.38341581359886234,0.0
0.002904871140842193,0.002904871170978894,0.00290486940977529,0.002904871140842193,0.002904871170978894,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.3845951662252354,0.0
2.0749079577444234e-07,2.0749079792706387e-07,2.0573957488562848e-07,2.0749079577444234e-07,4.1498159585412774e-07,0.0,0.0,0.0,0.0011780282101268725,0.0,0.39859788416245223,0.0
0.0010148374821327974,0.0010148374926612692,0.001014835737951911,0.0010148374821327974,0.0010148374926612692,0.0,0.0,0.00036114120621162876,0.0015324791760057547,0.0,0.3799513952157856,0.0
0.0009648322003511569,0.0009648322103608469,0.0009648304558233091,0.0009648322003511569,0.0009648322103608469,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.4018088229299135,0.0
0.00020749079577444233,0.00020749079792706384,0.0002074890459917871,0.00020749079577444233,0.0004149815958541277,0.0,0.0,0.0,0.001188453238535075,0.0,0.4179804284666737,0.0
0.00012221207871114653,0.0001222120799790406,0.00012221032833678559,0.00012221207871114653,0.0001222120799790406,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.4021620642977819,0.0
0.0020749079577444232,0.0020749079792706385,0.0020749062209188276,0.0010374539788722116,0.004149815958541277,0.0,0.0018796992481203006,0.0,0.0016992796305369932,0.0,0.4508244383745481,0.0
0.002056441276920498,0.00036663623993712187,0.0012115370137108926,0.002056441276920498,0.0007332724798742437,0.0,0.0018796992481203006,0.00036114120621162876,0.0034298343462985936,0.0,0.40347263269837974,0.0
9.005100536610797e-05,8.984351550241865e-05,8.994550936999062e-05,9.005100536610797e-05,8.984351550241865e-05,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.010309278350515464,0.41646041336439765,0.0996124031007752
0.003127923746299719,0.0031270938155587794,0.0031275070351860362,0.00014894874982379614,0.0031270938155587794,0.0,0.03759398496240601,0.00036114120621162876,0.03699842582071036,0.041237113402061855,0.41487697402174994,0.028095107952992623
0.0,0.0010374539896353193,0.0005187252418129605,0.0,0.0020749079792706385,0.0,0.0,0.0,0.0002502006817968578,0.0,0.1572285628274983,0.0
0.0,0.0010374539896353193,0.0005187252418129605,0.0,0.0020749079792706385,0.0,0.0,0.0,0.0002502006817968578,0.0,0.41718471846110106,0.0
0.00010374539788722117,0.00010374539896353192,0.00010374364738472932,5.1872698943610584e-05,0.00020749079792706384,0.0,0.0018796992481203006,0.0,0.003064958352011509,0.0,0.42570782111082295,0.0
0.0,0.0010380764620291005,0.0005190364780087817,0.0,0.002076152924058201,0.0,0.0,0.0,0.0002502006817968578,0.0,0.4150871474736668,0.0
0.0010376614696679862,0.0010376614804332464,0.0010376597256454637,0.0010376614696679862,0.0010376614804332464,0.0,0.0,0.00036114120621162876,0.000854852329472598,0.0,0.4229249586095367,0.0
8.299631830977694e-06,8.299631917082554e-06,8.297880666236137e-06,8.299631830977694e-07,1.6599263834165108e-05,0.0,0.016917293233082706,0.0,0.018056149203006577,0.0,0.4038754492997505,0.0
0.0006811922825274942,0.0006811922895945505,0.000681190536031613,0.0006811922825274942,0.0006811922895945505,0.0,0.0,0.00036114120621162876,0.0015533292328221593,0.0,0.4175351003724277,0.0
0.00394958729756651,0.0036601376754334066,0.0038048607426915165,0.00394958729756651,0.007320275350866813,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.4203273630823947,0.0
2.0749079577444234e-05,2.0749079792706385e-05,2.0747328499083075e-05,1.0374539788722117e-05,4.149815958541277e-05,0.0,0.0018796992481203006,0.0,0.003064958352011509,0.0,0.4477327477745927,0.0
0.0001475259557956285,0.00014731846652821533,0.00014742046019830066,0.0001475259557956285,0.00014731846652821533,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.010309278350515464,0.41958823771448905,0.0996124031007752
2.0749079577444234e-05,2.0749079792706385e-05,2.0747328499083075e-05,2.0749079577444234e-05,4.149815958541277e-05,0.0,0.0,0.0,0.001188453238535075,0.0,0.40630898945080673,0.0
0.0002278248937603377,0.00022782489612391613,0.00022782314411877046,0.0002278248937603377,0.00022782489612391613,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.40616887608021557,0.0
1.327941092956431e-05,1.3279411067332088e-05,1.3277659799374912e-05,1.327941092956431e-05,1.3279411067332088e-05,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.4186001766179679,0.0
2.6143840267579736e-05,2.614384053881005e-05,2.6142089226650087e-05,2.6143840267579736e-05,2.614384053881005e-05,0.0,0.0,0.00036114120621162876,0.0015533292328221593,0.0,0.4111958686028512,0.0
2.0749079577444234e-07,2.0749079792706387e-07,2.0573957488562848e-07,2.0749079577444234e-07,4.1498159585412774e-07,0.0,0.0,0.0,0.001188453238535075,0.0,0.4023685292858694,0.0
3.319852732391078e-05,3.195358288076783e-05,3.257430394028767e-05,3.319852732391078e-05,6.390716576153567e-05,0.0,0.0,0.00036114120621162876,0.0015533292328221593,0.010309278350515464,0.4022554618914125,0.09922779922779923
0.00020935821293641233,0.00020935821510840742,0.00020935646316671416,0.00020935821293641233,0.00020935821510840742,0.0,0.0,0.00036114120621162876,0.0015533292328221593,0.0,0.4401114131207393,0.0
0.0,0.0010374539896353193,0.0005187252418129605,0.0,0.0020749079792706385,0.0,0.0,0.0,0.00026062571020506035,0.0,0.2172911758244247,0.0
5.602251485909943e-05,5.6022515440307244e-05,5.6020764025482734e-05,5.602251485909943e-05,5.6022515440307244e-05,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.4203966284929006,0.0
0.0025861652785326493,0.001747280009343805,0.0021667208986860735,0.0025861652785326493,0.00349456001868761,0.0,0.0018796992481203006,0.00036114120621162876,0.0034089842894821885,0.0,0.4088512161187179,0.0
0.00010851768619003335,0.00010851768731585441,0.00010851593572065398,0.00010851768619003335,0.00010851768731585441,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.4106438168965969,0.0
0.00022222264227442776,0.0002220151537819583,0.0002221171471953823,0.00022222264227442776,0.00022201515378195835,0.0,0.0,0.00036114120621162876,0.0015324791760057547,0.010309278350515464,0.4038225255815071,0.1
6.0172330774588274e-05,6.0172331398848514e-05,6.017057996976504e-05,6.0172330774588274e-05,6.0172331398848514e-05,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.4069739183738861,0.0
9.544576605624349e-06,9.544576704644938e-06,9.54282544952083e-06,9.544576605624349e-06,9.544576704644938e-06,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.4034398949773923,0.0
0.000784730189618941,0.0007847301977601554,0.0007847284438414567,0.000784730189618941,0.0007847301977601554,0.0,0.0,0.00036114120621162876,0.0015533292328221593,0.0,0.41378289568728377,0.0
0.002002493670019143,0.0011326922658838417,0.0015675912217303152,0.002002493670019143,0.0022653845317676833,0.0,0.0018796992481203006,0.00036114120621162876,0.003419409317890391,0.0,0.4136212039474856,0.0
2.1371551964767562e-05,2.0956570590633448e-05,2.1162310093511305e-05,3.053078852109651e-06,2.0956570590633448e-05,0.0,0.011278195488721804,0.00036114120621162876,0.012781084828456156,0.020618556701030927,0.4317966161069027,0.03847305389221557
0.0010378689604637606,0.0010378689712311736,0.001037867216442678,0.0010378689604637606,0.0010378689712311736,0.0,0.0,0.00036114120621162876,0.000854852329472598,0.0,0.43291392328074174,0.0
0.002666671707293133,0.0024598034094253417,0.0025632358121622486,0.002666671707293133,0.004919606818850683,0.0,0.0018796992481203006,0.00036114120621162876,0.0034298343462985936,0.0,0.42885717628571385,0.0
1.0374539788722118e-06,1.0374539896353193e-06,1.035702763742091e-06,1.0374539788722118e-06,2.0749079792706385e-06,0.0,0.0,0.0,0.0011988782669432772,0.0,0.42449030390888254,0.0
2.9463692999970813e-05,2.8841220911861873e-05,2.9150705786254758e-05,2.9463692999970813e-05,5.7682441823723746e-05,0.0,0.0,0.00036114120621162876,0.0015324791760057547,0.010309278350515464,0.4281645357647861,0.1
2.0749079577444234e-07,2.0749079792706387e-07,2.0573957488562848e-07,2.0749079577444234e-07,4.1498159585412774e-07,0.0,0.0,0.0,0.001188453238535075,0.0,0.42315118848726563,0.0
0.000732235018288007,0.0007322350258846085,0.0007322332721462856,0.000732235018288007,0.0007322350258846085,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.4352356186078339,0.0
0.000242784980135675,0.00024278498265445744,0.0002427832305979082,0.000242784980135675,0.00024278498265445744,0.0,0.0,0.00036114120621162876,0.0015324791760057547,0.0,0.4327912654999704,0.0
1.0374539788722118e-06,1.0374539896353193e-06,1.035702763742091e-06,1.0374539788722118e-06,1.0374539896353193e-06,0.0,0.0,0.00036114120621162876,0.0015533292328221593,0.0,0.43328608053096396,0.0
6.0172330774588274e-05,3.859328841443388e-05,4.938105851463103e-05,6.0172330774588274e-05,7.718657682886775e-05,0.0,0.0,0.00036114120621162876,0.0015429042044139568,0.0,0.4298466772985936,0.0
3.0708637774617465e-05,3.0501147295278386e-05,3.060314136675357e-05,3.0708637774617465e-05,3.0501147295278386e-05,0.0,0.0,0.00036114120621162876,0.0015324791760057547,0.010309278350515464,0.42790689940949456,0.1
2.0749079577444234e-05,2.0749079792706385e-05,2.0747328499083075e-05,1.0374539788722117e-05,4.149815958541277e-05,0.0,0.0018796992481203006,0.0,0.0030753833804197115,0.0,0.4443358560350994,0.0
0.0008299631830977693,0.0008299631917082554,0.000829961437634134,0.0008299631830977693,0.0016599263834165107,0.0,0.0,0.0,0.0011988782669432772,0.0,0.4289753988524172,0.0
0.0002074907957744424,0.00020749079792706384,0.0002074890459917871,5.18726989436106e-05,0.0004149815958541277,0.0,0.005639097744360902,0.0,0.006817968578964378,0.0,0.4265050185771635,0.0
0.003820943004186356,0.003752886062106804,0.003786912788732495,0.003820943004186356,0.007505772124213608,0.0,0.0018796992481203006,0.00036114120621162876,0.003419409317890391,0.0,0.427610378520459,0.0
1.659926366195539e-05,1.6391773036238045e-05,1.6493767156193707e-05,1.659926366195539e-05,1.6391773036238045e-05,0.0,0.0,0.00036114120621162876,0.0015324791760057547,0.010309278350515464,0.4309162702629017,0.1
